,Title,Rating,Price,Link,Company,Processor,Display,ssd,hdd,ram
552,hp 14s core i3 10th gen - (4 gb/1 tb hdd/windows 10 home) 14s-cf3006tu thin and light laptop,3.8,42990,https://rukminim1.flixcart.com/image/312/312/k7nnrm80/computer/x/u/u/hp-na-thin-and-light-laptop-original-imafpue5fbugadmu.jpeg?q=70,HP,intel i3,15.6,0.0,1024.0,4
553,msi modern 14 core i5 10th gen - (8 gb/512 gb ssd/windows 10 home) modern 14 b10mw-423in laptop,4.5,49990,https://rukminim1.flixcart.com/image/312/312/kjabs7k0/computer/z/d/6/msi-original-imafywfypuwbubmn.jpeg?q=70,MSI,intel i5,14,512.0,0.0,8
554,alienware core i7 10th gen - (16 gb/1 tb ssd/windows 10 home/6 gb graphics/nvidia geforce rtx 2060/300...,3.9,174990,https://rukminim1.flixcart.com/image/312/312/kf4ajrk0/computer/j/f/u/alienware-original-imafvngmfmgqwawv.jpeg?q=70,ALIENWARE,intel i7,14,1024.0,0.0,16
555,asus expertbook b9 core i7 10th gen - (16 gb/1 tb ssd/windows 10 pro) expertbook b9 b9450fa thin and l...,4.2,167990,https://rukminim1.flixcart.com/image/312/312/kf8kvbk0/computer/p/m/y/asus-original-imafvq2qyjm7humq.jpeg?q=70,ASUS,intel i7,15.6,1024.0,0.0,16
556,asus expertbook b9 core i7 10th gen - (16 gb/1 tb ssd/windows 10 pro) expertbook b9 b9450fa thin and l...,4.2,167990,https://rukminim1.flixcart.com/image/312/312/kf8kvbk0/computer/p/m/y/asus-original-imafvq2qyjm7humq.jpeg?q=70,ASUS,intel i7,14,1024.0,0.0,16
557,asus ryzen 5 hexa core - (8 gb/1 tb hdd/256 gb ssd/windows 10 home) km513ua-bq512ts thin and light lap...,4.2,63790,https://rukminim1.flixcart.com/image/312/312/klphn680/computer/7/n/v/k513ea-bq302ts-thin-and-light-laptop-asus-original-imagyrtuuygy3ph4.jpeg?q=70,ASUS,ryzen 5,15.6,256.0,1024.0,8
558,lenovo legion core i5 9th gen - (8 gb/1 tb hdd/256 gb ssd/windows 10 home/4 gb graphics) y540-15irh-pg...,4.2,59990,https://rukminim1.flixcart.com/image/312/312/k9pynww0/computer/y/k/z/lenovo-legion-y540-gaming-laptop-original-imafrggru5fzzgyq.jpeg?q=70,Lenovo,intel i5,15.6,256.0,1024.0,8
559,asus zephyrus g14 ryzen 7 octa core amd ryzen™ 7 5800hs 5th gen - (8 gb/1 tb ssd/windows 10 home/4 gb ...,4.6,116990,https://rukminim1.flixcart.com/image/312/312/kph8h3k0/computer/n/4/j/ga401qc-hz047ts-gaming-laptop-asus-original-imag3pq76eqb5j7w.jpeg?q=70,ASUS,ryzen 7,14,1024.0,0.0,8
560,alienware core i9 10th gen - (32 gb/1 tb ssd/windows 10 home/8 gb graphics/nvidia geforce rtx 2080 wit...,4.6,319990,https://rukminim1.flixcart.com/image/312/312/kcauaa80/computer/8/k/e/alienware-original-imaftgn37g4vzqmy.jpeg?q=70,ALIENWARE,intel i9,"15.6 inch Full HD LED Backlit Anti-glare IPS Display, 300 Hz, 300 Nits",1024.0,0.0,8
561,dell g3 core i5 10th gen - (8 gb/1 tb hdd/256 gb ssd/windows 10 home/4 gb graphics/nvidia geforce gtx ...,4.4,72990,https://rukminim1.flixcart.com/image/312/312/kex5ci80/computer/x/k/z/dell-na-gaming-laptop-original-imafvhkmqypvxynq.jpeg?q=70,DELL,intel i5,15.6,256.0,1024.0,8
562,lenovo yoga 7 core i7 11th gen intel evo - (16 gb/512 gb ssd/windows 10 home) 14itl5 2 in 1 laptop,4.7,97990,https://rukminim1.flixcart.com/image/312/312/kkimfm80/computer/q/g/o/na-2-in-1-laptop-lenovo-original-imafzua4zhhpyyz8.jpeg?q=70,lenovo,intel i7,15.6,512.0,0.0,16
563,lenovo yoga 6 ryzen 7 octa core 4700u - (16 gb/512 gb ssd/windows 10 home) 13are05 2 in 1 laptop,4.5,78990,https://rukminim1.flixcart.com/image/312/312/km57hjk0/computer/s/d/8/na-2-in-1-laptop-lenovo-original-imagf3zcfzrzfczh.jpeg?q=70,Lenovo,ryzen 7,14,512.0,0.0,16
564,lenovo ideapad slim 3i core i3 10th gen - (4 gb/1 tb hdd/windows 10 home) 15iil05 laptop,3.4,41800,https://rukminim1.flixcart.com/image/312/312/keaaavk0/computer/x/m/y/lenovo-na-laptop-original-imafuzt8r5jqppfn.jpeg?q=70,Lenovo,intel i3,13.3,0.0,1024.0,4
565,vaio e series ryzen 5 quad core 3500u - (8 gb/512 gb ssd/windows 10 home) ne15v2in007p thin and light ...,4.1,50990,https://rukminim1.flixcart.com/image/312/312/kmccosw0/computer/2/r/e/e15-amd-thin-and-light-laptop-vaio-original-imagf9eapgpdwujs.jpeg?q=70,Vaio,ryzen 5,15.6,512.0,0.0,8
566,msi stealth 15m core i7 11th gen - (16 gb/1 tb ssd/windows 10 home/6 gb graphics/nvidia geforce rtx 30...,4.0,134990,https://rukminim1.flixcart.com/image/312/312/ko7idu80/computer/i/h/u/stealth-15m-a11uek-227in-notebook-msi-original-imag2q57shrhyszs.jpeg?q=70,MSI,intel i7,15.6,1024.0,0.0,16
567,asus core i5 5th gen - (16 gb/512 gb ssd/windows 10/4 gb graphics/nvidia geforce rtx 3050ti) fx706he-h...,4.2,99990,https://rukminim1.flixcart.com/image/312/312/ktd9mkw0/computer/2/m/p/tuf-f17-gaming-laptop-asus-original-imag6qczeq5rwjgh.jpeg?q=70,ASUS,intel i5,15.6,512.0,0.0,16
568,dell inspiron core i5 10th gen - (8 gb/512 gb ssd/windows 10 home) inspiron 7490 thin and light laptop,4.2,84350,https://rukminim1.flixcart.com/image/312/312/kc29n680/computer/s/f/r/dell-na-thin-and-light-laptop-original-imafta2zbetfrheg.jpeg?q=70,DELL,intel i5,17.3,512.0,0.0,8
569,asus chromebook celeron dual core - (4 gb/64 gb emmc storage/chrome os) c423na-bv0523 thin and light l...,4.2,21999,https://rukminim1.flixcart.com/image/312/312/kr2e3680/computer/5/a/l/na-thin-and-light-laptop-asus-original-imag4yygqdqkpnpg.jpeg?q=70,ASUS,intel celeron,14,0.0,0.0,4
570,lenovo ideapad slim 5i core i5 11th gen intel evo - (8 gb/1 tb hdd/256 gb ssd/windows 10 home) 15itl05...,4.4,68500,https://rukminim1.flixcart.com/image/312/312/klfhk7k0/computer/w/u/x/na-thin-and-light-laptop-lenovo-original-imagyk4hedcydqx5.jpeg?q=70,lenovo,intel i5,14,256.0,1024.0,8
571,lenovo ideapad flex 3 cb celeron dual core - (4 gb/128 gb emmc storage/chrome os) cb 11ijl6 2 in 1 lap...,4.4,40490,https://rukminim1.flixcart.com/image/312/312/kt39jm80/computer/z/9/w/na-2-in-1-laptop-lenovo-original-imag6ggmgpafwrwn.jpeg?q=70,Lenovo,intel celeron,15.6,0.0,0.0,4
572,dell xps core i7 11th gen - (16 gb/1 tb ssd/windows 10) xps 9310 thin and light laptop,4.4,169990,https://rukminim1.flixcart.com/image/312/312/kohigsw0/computer/w/m/v/xps-9300-13-3-inch-uhd-laptop-10th-gen-core-i7-1065g7-16gb-1tb-original-imag2xhz8hftuhxw.jpeg?q=70,DELL,intel i7,13.4,1024.0,0.0,16
573,asus zenbook 13 core i5 10th gen - (8 gb/512 gb ssd/windows 10 home) ux334fl-a5822ts thin and light la...,4.4,75990,https://rukminim1.flixcart.com/image/312/312/kg40k280/computer/n/h/p/asus-original-imafwfyasnvnxsze.jpeg?q=70,ASUS,intel i5,13,512.0,0.0,8
574,msi modern 14 core i5 11th gen - (8 gb/512 gb ssd/windows 10 home) modern 14 b11mo-093in thin and ligh...,4.4,54990,https://rukminim1.flixcart.com/image/312/312/klzhq4w0/computer/s/k/x/na-thin-and-light-laptop-msi-original-imagyzpcazfbmhjp.jpeg?q=70,MSI,intel i5,14,512.0,0.0,8
575,msi gl core i7 7th gen - (8 gb/1 tb hdd/windows 10 home/4 gb graphics/nvidia geforce gtx 1050) gl62 7r...,3.5,79990,https://rukminim1.flixcart.com/image/312/312/computer/x/b/z/msi-notebook-original-imaerz73pvghfvph.jpeg?q=70,MSI,intel i7,Full HD LED Backlit Display,0.0,1024.0,8
576,lenovo b50-70 notebook (4th gen ci5/ 8gb/ 1tb/ win8/ 2gb graph) (59-427747),3.8,52490,https://rukminim1.flixcart.com/image/312/312/computer/t/2/s/lenovo-b50-70-notebook-original-imadxweeqmwvmnwy.jpeg?q=70,Lenovo,intel i5,15.6,0.0,0.0,8
577,acer swift 5 core i5 8th gen - (8 gb/256 gb ssd/windows 10 home) sf514-52t thin and light laptop,4.0,81998,https://rukminim1.flixcart.com/image/312/312/jmawvbk0/computer/9/m/h/acer-na-laptop-original-imaf99f6mpfnwqwt.jpeg?q=70,acer,intel i5,15.6,256.0,0.0,8
578,msi modern 14 core i5 10th gen - (8 gb/512 gb ssd/windows 10 home) modern 14 b10mw-423in laptop,4.5,49990,https://rukminim1.flixcart.com/image/312/312/kjabs7k0/computer/z/d/6/msi-original-imafywfypuwbubmn.jpeg?q=70,MSI,intel i5,14,512.0,0.0,8
579,msi gs75 stealth core i9 10th gen - (32 gb/1 tb ssd/windows 10 home/8 gb graphics/nvidia geforce rtx 2...,4.2,244990,https://rukminim1.flixcart.com/image/312/312/kfpq5jk0/computer/n/g/y/msi-na-gaming-laptop-original-imafw3yemt6wgpzg.jpeg?q=70,MSI,intel i9,14,1024.0,0.0,8
580,alienware core i7 9th gen - (16 gb/1 tb ssd/windows 10 home/8 gb graphics/nvidia geforce rtx 2070) m15...,4.2,204990,https://rukminim1.flixcart.com/image/312/312/kd94uq80/computer/p/8/n/alienware-original-imafu6wjugggkak8.jpeg?q=70,ALIENWARE,intel i7,17.3,1024.0,0.0,16
581,asus expertbook b9 core i5 10th gen - (8 gb/512 gb ssd/windows 10 pro) expertbook b9 b9450fa thin and ...,4.2,132790,https://rukminim1.flixcart.com/image/312/312/kf8kvbk0/computer/p/m/y/asus-original-imafvq2qyjm7humq.jpeg?q=70,ASUS,intel i5,15.6,512.0,0.0,8
582,lenovo legion core i5 9th gen - (8 gb/1 tb hdd/256 gb ssd/windows 10 home/4 gb graphics) y540-15irh-pg...,4.2,59990,https://rukminim1.flixcart.com/image/312/312/k9pynww0/computer/y/k/z/lenovo-legion-y540-gaming-laptop-original-imafrggru5fzzgyq.jpeg?q=70,Lenovo,intel i5,14,256.0,1024.0,8
583,alienware core i7 10th gen - (16 gb/1 tb ssd/windows 10 home/8 gb graphics/nvidia geforce rtx 2070) m1...,4.0,243990,https://rukminim1.flixcart.com/image/312/312/kcauaa80/computer/8/k/e/alienware-original-imaftgn37g4vzqmy.jpeg?q=70,ALIENWARE,intel i7,"15.6 inch Full HD LED Backlit Anti-glare IPS Display, 300 Hz, 300 Nits",1024.0,0.0,16
584,acer swift 5 core i5 8th gen - (8 gb/512 gb ssd/windows 10 home) sf514-52t -59jy thin and light laptop,3.8,69351,https://rukminim1.flixcart.com/image/312/312/jzrb53k0pkrrdj/computer/t/z/e/acer-na-thin-and-light-laptop-original-imafhnvk5ussrgta.jpeg?q=70,acer,intel i7,15.6,512.0,0.0,8
585,acer swift 5 core i5 8th gen - (8 gb/512 gb ssd/windows 10 home) sf514-52t -59jy thin and light laptop,3.8,69351,https://rukminim1.flixcart.com/image/312/312/jzrb53k0pkrrdj/computer/t/z/e/acer-na-thin-and-light-laptop-original-imafhnvk5ussrgta.jpeg?q=70,acer,intel i5,14,512.0,0.0,8
586,avita pura ryzen 5 quad core 3500u - (8 gb/512 gb ssd/windows 10 home in s mode) ns14a6inv561-pdgyb th...,4.2,30792,https://rukminim1.flixcart.com/image/312/312/k933ma80/computer/3/5/y/avita-na-original-imafqyhs7tjuegjs.jpeg?q=70,Avita,ryzen 5,14,512.0,0.0,8
587,acer spin 7 core i7 7th gen - (8 gb/256 gb ssd/windows 10 home) sp714-51 laptop,4.0,119990,https://rukminim1.flixcart.com/image/312/312/computer/x/4/g/acer-aspire-notebook-original-imaeqcx3tpzq5cna.jpeg?q=70,acer,intel i7,14,256.0,0.0,8
588,acer spin 7 core i7 7th gen - (8 gb/256 gb ssd/windows 10 home) sp714-51 laptop,4.0,119990,https://rukminim1.flixcart.com/image/312/312/computer/x/4/g/acer-aspire-notebook-original-imaeqcx3tpzq5cna.jpeg?q=70,acer,intel i7,14,256.0,0.0,8
589,avita liber core i7 8th gen - (8 gb/256 gb ssd/windows 10 home) ns14a2in239p thin and light laptop,3.3,73990,https://rukminim1.flixcart.com/image/312/312/k30h8y80/computer/y/p/s/avita-na-thin-and-light-laptop-original-imafm7bvffa2jvcv.jpeg?q=70,Avita,intel i7,14,256.0,0.0,8
590,msi stealth 15m core i7 11th gen - (16 gb/1 tb ssd/windows 10 home/6 gb graphics/nvidia geforce rtx 30...,4.0,134990,https://rukminim1.flixcart.com/image/312/312/ko7idu80/computer/i/h/u/stealth-15m-a11uek-227in-notebook-msi-original-imag2q57shrhyszs.jpeg?q=70,MSI,intel i7,13.3,1024.0,0.0,16
591,avita liber core i7 8th gen - (8 gb/256 gb ssd/windows 10 home) ns14a2in247p thin and light laptop,4.4,73990,https://rukminim1.flixcart.com/image/312/312/k30h8y80/computer/g/u/6/avita-na-thin-and-light-laptop-original-imafm7emahgqbeys.jpeg?q=70,Avita,intel i7,15.6,256.0,0.0,8
592,asus f15 (2021) core i5 11th gen - (8 gb/1 tb ssd/windows 10 home/4 gb graphics/nvidia geforce rtx 305...,4.4,90990,https://rukminim1.flixcart.com/image/312/312/ks0onm80/computer/t/p/n/fx506hc-hn119t-gaming-laptop-asus-original-imag5zctkgc2dkrk.jpeg?q=70,ASUS,intel i5,14,1024.0,0.0,8
593,avita liber core i7 8th gen - (8 gb/256 gb ssd/windows 10 home) ns14a2in244p thin and light laptop,4.4,73990,https://rukminim1.flixcart.com/image/312/312/k30h8y80/computer/z/e/g/avita-na-thin-and-light-laptop-original-imafm7emsnzfvz3z.jpeg?q=70,Avita,intel i7,15.6,256.0,0.0,8
594,lenovo ideapad slim 5i core i5 11th gen intel evo - (8 gb/1 tb hdd/256 gb ssd/windows 10 home) 15itl05...,4.4,68500,https://rukminim1.flixcart.com/image/312/312/klfhk7k0/computer/w/u/x/na-thin-and-light-laptop-lenovo-original-imagyk4hedcydqx5.jpeg?q=70,lenovo,intel i5,14,256.0,1024.0,8
595,acer core i7 6th gen - (16 gb/1 tb hdd/128 gb ssd/windows 10 home/4 gb graphics/nvidia geforce gtx 980...,4.5,179990,https://rukminim1.flixcart.com/image/312/312/computer/k/q/r/acer-predator-notebook-original-imaejmg5gzkf8sth.jpeg?q=70,acer,intel i7,15.6,128.0,1024.0,16
596,dell core i5 11th gen - (8 gb/512 gb ssd/windows 10 home/2 gb graphics) vostro 5402 laptop,4.5,79999,https://rukminim1.flixcart.com/image/312/312/kll7bm80/computer/o/g/d/dell-vostro-5401-thin-and-light-laptop-dell-original-imagyz5savfxmn3m.jpeg?q=70,DELL,intel i7,15.6,512.0,0.0,8
597,dell core i5 11th gen - (8 gb/512 gb ssd/windows 10 home/2 gb graphics) vostro 5402 laptop,4.5,79999,https://rukminim1.flixcart.com/image/312/312/kll7bm80/computer/o/g/d/dell-vostro-5401-thin-and-light-laptop-dell-original-imagyz5savfxmn3m.jpeg?q=70,DELL,intel i5,14,512.0,0.0,8
598,msi gs66 stealth core i7 10th gen - (16 gb/512 gb ssd/windows 10 home/6 gb graphics/nvidia geforce gtx...,4.5,167990,https://rukminim1.flixcart.com/image/312/312/kh2b4i80-0/computer/k/y/s/gs66-stealth-10sd-497in-gaming-laptop-msi-original-imafx5wuf28cn9bg.jpeg?q=70,MSI,intel i7,15.6,512.0,0.0,16
599,msi modern 14 core i5 11th gen - (8 gb/512 gb ssd/windows 10 home) modern 14 b11mo-093in thin and ligh...,4.4,54990,https://rukminim1.flixcart.com/image/312/312/klzhq4w0/computer/s/k/x/na-thin-and-light-laptop-msi-original-imagyzpcazfbmhjp.jpeg?q=70,MSI,intel i5,14,512.0,0.0,8
600,hp 14s core i3 10th gen - (8 gb/1 tb hdd/windows 10 home) 14s-er0004tu thin and light laptop,4.5,50999,https://rukminim1.flixcart.com/image/312/312/kmns7m80/computer/a/j/x/na-thin-and-light-laptop-hp-original-imagfgkdqdaugp9r.jpeg?q=70,HP,intel i3,14,0.0,1024.0,8
601,avita liber core i5 8th gen - (8 gb/256 gb ssd/windows 10 home) ns13a2in199p thin and light laptop,4.5,38990,https://rukminim1.flixcart.com/image/312/312/kc54ivk0/computer/q/a/x/avita-na-original-imaftcf9ythpfhtb.jpeg?q=70,Avita,intel i5,13.3,256.0,0.0,8
602,msi modern 14 core i5 10th gen - (8 gb/512 gb ssd/windows 10 home) modern 14 b10mw-423in laptop,4.5,49990,https://rukminim1.flixcart.com/image/312/312/kjabs7k0/computer/z/d/6/msi-original-imafywfypuwbubmn.jpeg?q=70,MSI,intel i5,14,512.0,0.0,8
603,lenovo ideapad slim 3i core i5 11th gen - (8 gb/512 gb ssd/windows 10 home) ideapad 3 14itl6 thin and ...,4.5,60998,https://rukminim1.flixcart.com/image/312/312/kr2e3680/computer/x/k/j/ideapad-slim-3i-thin-and-light-laptop-lenovo-original-imag4yf2ka5stf2w.jpeg?q=70,Lenovo,intel i5,14,512.0,0.0,8
604,hp 15s ryzen 7 quad core 3700u - (8 gb/512 gb ssd/windows 10 home) 15s-eq0132au thin and light laptop,4.5,66500,https://rukminim1.flixcart.com/image/312/312/kbqu4cw0/computer/v/h/g/hp-15s-eq0132au-thin-and-light-laptop-original-imaftf5fhyaj89xj.jpeg?q=70,HP,ryzen 7,14,512.0,0.0,8
605,asus ryzen 5 hexa core - (8 gb/512 gb hdd/512 gb ssd/windows 10 home) m515ua-bq512ts laptop,4.5,59890,https://rukminim1.flixcart.com/image/312/312/ksuowi80/computer/k/o/3/vivobook15-laptop-asus-original-imag6bzc5euagmkr.jpeg?q=70,ASUS,ryzen 5,15.6,512.0,512.0,8
606,lenovo legion core i5 9th gen - (8 gb/1 tb hdd/256 gb ssd/windows 10 home/4 gb graphics) y540-15irh-pg...,4.5,59990,https://rukminim1.flixcart.com/image/312/312/k9pynww0/computer/y/k/z/lenovo-legion-y540-gaming-laptop-original-imafrggru5fzzgyq.jpeg?q=70,Lenovo,intel i5,15.6,256.0,1024.0,8
607,hp omen core i5 10th gen - (8 gb/512 gb ssd/windows 10 home/4 gb graphics/nvidia geforce gtx 1650) 15-...,4.5,89999,https://rukminim1.flixcart.com/image/312/312/kd94uq80/computer/4/j/s/hp-original-imafu7eydcyj97ta.jpeg?q=70,HP,intel i5,15.6,512.0,0.0,8
608,dell inspiron core i5 11th gen - (8 gb/512 gb ssd/windows 10 home) inspiron 5301 thin and light laptop,4.5,70699,https://rukminim1.flixcart.com/image/312/312/kppt47k0/computer/w/i/f/na-thin-and-light-laptop-dell-original-imag3wyz2cwngyzk.jpeg?q=70,DELL,intel i5,15.6,512.0,0.0,8
609,hp pavilion gaming ryzen 5 hexa core 4600h - (8 gb/1 tb hdd/256 gb ssd/windows 10 home/4 gb graphics/n...,4.5,84000,https://rukminim1.flixcart.com/image/312/312/kbqu4cw0/computer/q/x/r/hp-original-imaftyzachgrav8f.jpeg?q=70,HP,ryzen 5,13.3,256.0,1024.0,8
610,lenovo yoga 7 core i7 11th gen intel evo - (16 gb/512 gb ssd/windows 10 home) 14itl5 2 in 1 laptop,4.5,97990,https://rukminim1.flixcart.com/image/312/312/kkimfm80/computer/q/g/o/na-2-in-1-laptop-lenovo-original-imafzua4zhhpyyz8.jpeg?q=70,lenovo,intel i7,15.6,512.0,0.0,16
611,acer aspire 5 core i5 11th gen - (8 gb/1 tb hdd/windows 10 home) a515-56 thin and light laptop,4.5,53990,https://rukminim1.flixcart.com/image/312/312/krf91u80/computer/v/n/z/aspire-5-thin-and-light-laptop-acer-original-imag57xyz4zxngmv.jpeg?q=70,acer,intel i5,14,0.0,1024.0,8
612,asus ryzen 3 quad core - (4 gb/1 tb hdd/windows 10) m509da-br301t laptop,4.5,35750,https://rukminim1.flixcart.com/image/312/312/kkyc9zk0/computer/q/t/k/vivobook-15-laptop-asus-original-imagy6j5attyzcyz.jpeg?q=70,ASUS,ryzen 3,15.6,0.0,1024.0,4
613,hp pavilion core i5 11th gen - (16 gb/512 gb ssd/windows 10 home) 14-dv0053tu thin and light laptop,4.5,75900,https://rukminim1.flixcart.com/image/312/312/kl9rssw0/computer/v/n/e/hp-original-imagyfmhb29hsg6g.jpeg?q=70,HP,intel i5,15.6,512.0,0.0,16
614,msi stealth 15m core i7 11th gen - (16 gb/1 tb ssd/windows 10 home/6 gb graphics/nvidia geforce rtx 30...,4.5,134990,https://rukminim1.flixcart.com/image/312/312/ko7idu80/computer/i/h/u/stealth-15m-a11uek-227in-notebook-msi-original-imag2q57shrhyszs.jpeg?q=70,MSI,intel i7,14,1024.0,0.0,16
615,hp 15s core i5 11th gen - (8 gb/512 gb ssd/windows 10 home) 15s-fq2535tu thin and light laptop,4.5,61990,https://rukminim1.flixcart.com/image/312/312/kdoup3k0/computer/e/v/p/hp-original-imafujjhdwjjh9j8.jpeg?q=70,HP,intel i5,15.6,512.0,0.0,8
616,lenovo legion core i7 7th gen - (8 gb/1 tb hdd/128 gb ssd/windows 10 home/4 gb graphics/nvidia geforce...,4.5,81990,https://rukminim1.flixcart.com/image/312/312/j2qgscw0/computer/u/k/b/lenovo-notebook-original-imaeuyykhvfchm83.jpeg?q=70,Lenovo,intel i7,15.6,128.0,1024.0,8
617,hp 14s core i5 10th gen - (8 gb/1 tb hdd/256 gb ssd/windows 10 home) 14s-er0003tu thin and light lapto...,4.5,70900,https://rukminim1.flixcart.com/image/312/312/kb89ea80/computer/n/m/5/hp-na-thin-and-light-laptop-original-imafsmmghwzzu3mq.jpeg?q=70,HP,intel i7,15.6,256.0,1024.0,8
618,hp 14s core i5 10th gen - (8 gb/1 tb hdd/256 gb ssd/windows 10 home) 14s-er0003tu thin and light lapto...,4.5,70900,https://rukminim1.flixcart.com/image/312/312/kb89ea80/computer/n/m/5/hp-na-thin-and-light-laptop-original-imafsmmghwzzu3mq.jpeg?q=70,HP,intel i5,14,256.0,1024.0,8
619,lenovo ideapad slim 5i core i5 11th gen intel evo - (8 gb/1 tb hdd/256 gb ssd/windows 10 home) 15itl05...,4.5,68500,https://rukminim1.flixcart.com/image/312/312/klfhk7k0/computer/w/u/x/na-thin-and-light-laptop-lenovo-original-imagyk4hedcydqx5.jpeg?q=70,lenovo,intel i5,15.6,256.0,1024.0,8
620,dell inspiron core i5 11th gen - (8 gb/512 gb ssd/windows 10/2 gb graphics) inspiron 5410 2 in 1 lapto...,4.5,78490,https://rukminim1.flixcart.com/image/312/312/kqb8pzk0/computer/d/j/c/na-2-in-1-laptop-dell-original-imag4dy68bwtg8j9.jpeg?q=70,DELL,intel i5,14,512.0,0.0,8
621,asus zenbook 14 core i7 11th gen - (16 gb/512 gb ssd/windows 10 home) ux425ea-bm701ts thin and light l...,4.5,107000,https://rukminim1.flixcart.com/image/312/312/ktop5e80/computer/r/d/q/na-thin-and-light-laptop-asus-original-imag6yu5hkgmek8t.jpeg?q=70,ASUS,intel i7,14,512.0,0.0,16
622,hp omen core i5 10th gen - (8 gb/1 tb ssd/windows 10 home/4 gb graphics/nvidia geforce gtx 1650 ti) 15...,4.5,95000,https://rukminim1.flixcart.com/image/312/312/kd94uq80/computer/4/j/s/hp-original-imafu7eydcyj97ta.jpeg?q=70,HP,intel i5,15.6,1024.0,0.0,8
623,msi modern 14 core i5 11th gen - (8 gb/512 gb ssd/windows 10 home) modern 14 b11mo-093in thin and ligh...,4.5,54990,https://rukminim1.flixcart.com/image/312/312/klzhq4w0/computer/s/k/x/na-thin-and-light-laptop-msi-original-imagyzpcazfbmhjp.jpeg?q=70,MSI,intel i5,14,512.0,0.0,8
624,asus vivobook ultra s14 core i5 11th gen - (8 gb + 32 gb optane/512 gb ssd/windows 10 home) s433ea-am5...,4.5,65000,https://rukminim1.flixcart.com/image/312/312/kq18n0w0/computer/i/d/u/na-thin-and-light-laptop-asus-original-imag44tmjqbsqchg.jpeg?q=70,ASUS,intel i5,14,512.0,0.0,8
625,asus core i3 10th gen - (8 gb/256 gb ssd/windows 10 home) p2451fa-bv1004t business laptop,4.5,50500,https://rukminim1.flixcart.com/image/312/312/km57hjk0/computer/k/v/q/expert-book-business-laptop-asus-original-imagf3x8zhqq2xjh.jpeg?q=70,ASUS,intel i3,14,256.0,0.0,8
626,hp omen ryzen 5 hexa core 4600h - (8 gb/512 gb ssd/windows 10 home/4 gb graphics/nvidia geforce gtx 16...,4.5,87900,https://rukminim1.flixcart.com/image/312/312/kctf0cw0/computer/y/n/n/hp-na-gaming-laptop-original-imaftv6nyfyymt8z.jpeg?q=70,HP,ryzen 5,15.6,512.0,0.0,8
627,msi modern 14 core i5 10th gen - (8 gb/512 gb ssd/windows 10 home) modern 14 b10mw-423in laptop,4.5,49990,https://rukminim1.flixcart.com/image/312/312/kjabs7k0/computer/z/d/6/msi-original-imafywfypuwbubmn.jpeg?q=70,MSI,intel i5,14,512.0,0.0,8
628,asus core i3 10th gen - (4 gb/1 tb hdd/windows 10 home) x509fa-br301t thin and light laptop,4.5,37490,https://rukminim1.flixcart.com/image/312/312/ksj9dow0/computer/6/i/c/vivobook-x509fa-br301t-i3-10110u-4g-1t-transperant-silver-15-6-original-imag62wdpgwgbffn.jpeg?q=70,ASUS,intel i3,15.6,0.0,1024.0,4
629,asus vivobook ultra s13 core i5 11th gen - (8 gb/512 gb ssd/windows 10 home) s333ea-eg501ts thin and l...,4.5,69999,https://rukminim1.flixcart.com/image/312/312/kmds4nk0/computer/t/0/9/na-thin-and-light-laptop-asus-original-imagfabezamstqhz.jpeg?q=70,ASUS,intel i5,13.3,512.0,0.0,8
630,asus zephyrus g14 ryzen 9 octa core amd ryzen™ 9 5900hs 5th gen - (16 gb/1 tb ssd/windows 10 home/4 gb...,4.2,127900,https://rukminim1.flixcart.com/image/312/312/kruyw7k0/computer/w/h/w/ga401qe-hz132ts-gaming-laptop-asus-original-imag5k4wbgyenwjs.jpeg?q=70,ASUS,ryzen 9,14,1024.0,0.0,16
631,lenovo legion core i5 9th gen - (8 gb/1 tb hdd/256 gb ssd/windows 10 home/4 gb graphics) y540-15irh-pg...,4.2,59990,https://rukminim1.flixcart.com/image/312/312/k9pynww0/computer/y/k/z/lenovo-legion-y540-gaming-laptop-original-imafrggru5fzzgyq.jpeg?q=70,Lenovo,intel i5,15.6,256.0,1024.0,8
632,hp 15q core i3 7th gen - (4 gb/1 tb hdd/dos) 15q-ds0015tu laptop,4.2,32955,https://rukminim1.flixcart.com/image/312/312/jt4olu80/computer/w/4/y/hp-na-laptop-original-imafeky9abgpgrwq.jpeg?q=70,HP,intel i3,15.6,0.0,1024.0,4
633,dell inspiron core i5 11th gen - (8 gb/1 tb ssd/windows 10 home) inspiron 5301 thin and light laptop,4.5,74000,https://rukminim1.flixcart.com/image/312/312/kppt47k0/computer/w/i/f/na-thin-and-light-laptop-dell-original-imag3wyz2cwngyzk.jpeg?q=70,DELL,intel i5,15.6,1024.0,0.0,8
634,lenovo yoga 7 core i7 11th gen intel evo - (16 gb/512 gb ssd/windows 10 home) 14itl5 2 in 1 laptop,4.7,97990,https://rukminim1.flixcart.com/image/312/312/kkimfm80/computer/q/g/o/na-2-in-1-laptop-lenovo-original-imafzua4zhhpyyz8.jpeg?q=70,lenovo,intel i7,13.3,512.0,0.0,16
635,asus pro p5 core i5 8th gen - (8 gb/1 tb hdd/windows 10 pro) pro p5 p5440fa thin and light laptop,4.4,61890,https://rukminim1.flixcart.com/image/312/312/kf8kvbk0/computer/f/x/f/asus-original-imafvq243ppg4hax.jpeg?q=70,ASUS,intel i5,14,0.0,1024.0,8
