title,description,location,features,date,price
// Monsoon special Discount _ Call now // 42'' ultra hd resolution led,Contact no. please check listing images  call me now for best offers  New imported Panel Led Tv's  All Types Size Led Tv Available  32'' Smart android frameless Rs. 11999  43'' Smart android frameless Rs. 17999  50'' Smart android frameless Rs. 26999  1 year warranty  Home Delivery Available  Same Day Delivery  Cash On Delivery available  Shipping Charge EXTRA,2021-09-23T07:35:29+0000,"₹ 11,499"
Varry Good engine and body dubel disk,Aaj ka offer 25000 rupee 1 onwer self start koi kmi nahi h sab kuch ok h,2021-09-23T03:10:04+0000,"₹ 25,000"
"FRAMELESS- 75 INCH 4K ULTRA HD SMART ANdROID LED TV, FREE DELIVERY","Frameless 75 INCH 4K ULTRA HD SMART ANDROID LED TV, Metal Silver FRAME-   2GB RAM/32GB INTERNAL MEMORY  All Apps Pre-Loaded- Youtube, Netflix, Prime Video, Hotstar etc.  # FREE DELIVERY # FREE INSTALLATION  1 YEARS ONSITE WARRANTY  All Size Available-  40"" 50"" 55"" 65"" 75""   Free Delivery",2021-09-23T03:04:55+0000,"₹ 90,000"
Loud music system for sale in mint condition,Products included are  2 pair of components of infinity reference series Of Harman kardon 2 12 inches sub woofer of spunk audio  1 4 channel pioneer amplifier  1 mono 9701 amplifier for sub woofer  1 fuse for battery protection  All products are in mint condition  With bill,2021-09-23T03:03:25+0000,"₹ 35,000"
Android 42 inch sony panel LED TV,All size available 24 to 55 inch  One year warranty two months replacement with bill  Flat screen      Full screen TV 4K Sapported      USB cable HD quality     HDMI port       Download Apps     Bank account transfer Credit debit card accepted  WiFi connection best 7 days open Sound amazing Quality good Len port             Kashish enterprise,2021-09-23T02:57:38+0000,"₹ 12,000"
hd projector,HD projector,2021-09-23T02:50:28+0000,"₹ 3,000"
TVS APACHE 4V FOR SALE,TVS APACHE160  4V   DUAL DISC WITH DUAL CHANNEL ABS 2019 DECEMBER MODEL ALL ORIGINAL PARTS 5 YEARS INSURANCE VALID SINGLE OWNER SCRATCH LESS BIKE BOTH TUBELESS TYRES FINANCE FACILITY AVAILABLE (ONLY DELHI ADHAR CARD) DEALERSHIP NAME-PRINCE BIKE POINT SUBHASH NAGAR NEAREST METRO STATION SUBHASH NAGAR,2021-09-23T02:42:27+0000,"₹ 85,000"
OFFER SONY Led tv 50 52 55 inch 40 42 43 inch 32 inch smart 24 inch=TN,"10375 provide and image   More information plz send me whatsapp msg (999_-O942_-476)  Led Tv With 1 year warranty  Full HD Led tv 24"" inch 32"" inch smart 40"" inch smart 42"" inch smart 43"" inch smart 50"" inch smart  4k  55"" inch smart  4k  65"" inch smart 4k  Smart Android Led Tv Also available in best price  with 1 year full warranty with display warranty  JBL  BOOMS BOX wireless Bluetooth speaker Rs  =  3500/-                AIRCONDITIONER   CARRIER TOTALINE SPLIT A/C ••••• 1.5  ton        Rs = 28600/-  With  company warranty   Panasonic Split  Ac  ••• 1.5 Ton      Rs = 32000/- With company warranty  Pansonic window Ac  ••• 1.5. Ton      Rs = 24000/-  With company warranty    TOSHIBA SPLIT AIRCONDITIONER    •••••• 1.5 TR       Rs = 35,000/- With  company warranty",2021-09-23T02:41:21+0000,"₹ 6,500"
car bass tube,world tech 10 inch bass tube  with emp,2021-09-23T02:37:00+0000,"₹ 2,500"
TATA SKY!DISH TV SET TOP BOX!AIRTEL SETUP BOX!MOBILE TV!DTH!LED TV!D2H,"Now you can enjoy your cricket match with your family so book now a dth connection & get dhamakadar offer in all india up to 70% discount on Airtel digital TV new connection price 799 only, Videocon dth new connection price 799 only, Dish TV new connection price 799 only, Tata sky new connection rs 1499, Also get free 10meters cable, antenna, remote, lnb, set top box, with express installation book now",2021-09-23T01:46:59+0000,₹ 799
aiwa  music system,aiwa music system only,2021-09-22T20:50:02+0000,"₹ 2,500"
Philips LED 32inch for sale,"1. With original bill and remote 2. Physical condition - no scratch, no cracks, looks flawless. 3. Screen is currently blur and needs to be repaired / replaced accordingly. 4. Price -> Rs 5500/-  ( open for bargain)",2021-09-22T20:21:27+0000,"₹ 5,500"
Orignal with Bill and cable brand new,OnePlus bullets wireless z blue colot,2021-09-22T20:07:38+0000,"₹ 1,499"
apncfe57tv WATER PURIFIER WATER FILTER TV DTH   FREE INSTALLATION AND,apncfe57tv WATER PURIFIER WATER FILTER TV DTH   FREE INSTALLATION AND SERVICES. 1 YEAR BRAND WARRANTY. FREE FIVE YEAR SERVICES SAME DAY FITTING AND INSTALLATION.  PRE FILTER IS FREE BEST WATER PURIFIER   MOST TRUSTABLE WATER SOFTENER BEST AFFORDABLE PRICE. BOOK YOUR RO TODAY  CALL US BOOKINGS!!!  [COD] CASH ON DELIVERY IS AVAILABLE :),2021-09-22T19:30:43+0000,"₹ 3,399"
takd257tgr WATER PURIFIER WATER FILTER TV DTH   FREE INSTALLATION AND,takd257tgr WATER PURIFIER WATER FILTER TV DTH   FREE INSTALLATION AND SERVICES. 1 YEAR BRAND WARRANTY. FREE FIVE YEAR SERVICES SAME DAY FITTING AND INSTALLATION.  PRE FILTER IS FREE BEST WATER PURIFIER   MOST TRUSTABLE WATER SOFTENER BEST AFFORDABLE PRICE. BOOK YOUR RO TODAY  CALL US BOOKINGS!!!  [COD] CASH ON DELIVERY IS AVAILABLE :),2021-09-22T19:30:18+0000,"₹ 2,999"
TV Table/ TV Trolley/ Study Table,"TV table made out of solid wood in excellent condition. Willing to sell at a negotiable price. Rani Bagh, Pitampura.",2021-09-22T09:23:03+0000,"₹ 4,500"
50 inch Android Sony panel Led TV,Pictures quality  High speed internet connection Sound quality  Updated version Bank to bank transfer Credit debit card accepted  One year warranty two months replacement with bill  All sizes available 24 to 55 inch  Visit and have free live demo  HD quality USB cable Full screen TV  Len port Flat screen TV  Download apps You tube hotster Mx player Prime video download  4k VGA port,2021-09-22T09:19:37+0000,"₹ 21,499"
"{ 2021 smart edition } Latest features loaded 32'' smart , new stock",Contact no. please check listing images  call me now for best offers  New imported Panel Led Tv's  All Types Size Led Tv Available  32'' Smart android frameless Rs. 11999  43'' Smart android frameless Rs. 17999  50'' Smart android frameless Rs. 26999  1 year warranty  Home Delivery Available  Same Day Delivery  Cash On Delivery available  Shipping Charge EXTRA,2021-09-22T09:14:55+0000,"₹ 9,999"
TVs tayer h ok ki report b bro,TVs tayer h ok ki report h jis bhai ko lena h wohi contact kare saplender i3s h piche ka tayer h ok ki kandishan h,2021-09-22T09:11:53+0000,₹ 800
Android Sony panel  32 inch,High speed internet connection        USB cable  HD quality                               Len port                                     Flat screen TV  All sizes available 24to 55inch        Bank account transfer  Credit  debit card accepted       One year Warranty1st two months replacement with bill   4k supported,2021-09-22T09:03:48+0000,"₹ 10,000"
Android Sony panel TV.     = 42 inch,Visit and have free live demo             Full screen TV  HD quality   All sizes available 24to 55inch      USB cable                 HDMI port   One year Warranty1st two months replacement with bill        Len port  Flat screen TV   Bank account transfer                   Cradit debit card accepted   Quality  best          Kashish Enterprises,2021-09-22T08:48:17+0000,"₹ 12,000"
Jupitar   With 1yr warranty + 3 free services,"From the house of KKTVS now open TRUMOTO pre-owned two wheelers Showroom in Nangloi,Delhi,Road side Assistance,Vehicle purchase at best price",2021-09-22T08:46:50+0000,"₹ 47,500"
YAMAHA PSR 1500,Yamaha keyboard good  condition,2021-09-22T08:33:32+0000,"₹ 25,000"
42 inches Android Smart TV with Dolby digital sound,"We are offering flat 70% off   》 Size 24&quot; to 65&quot; Available   》 Free Table stand   》 4K Quality TV   》 Android Version 8.0  》 High Speed Internet  》 Dolby Digital Sound   》 Sound bar inbuilt   》Wireless Display  》 Thin bazel Frame  》 IPS 4K A+ Grade panel  》 Smooth User Interface  》 Amazon prime,Netflix,Zee5,Youtube.  》Download and Apps updates   》 PAYMENT MODE: Cash,Card,Online Transfer,Paytm  》 Home delivery Available   》 Sleek Design  》 2 Montha replacement guarante and 1 year warranty   》 Visit and have free live demo  》 Fully Sanitized Outlet",2021-09-22T08:25:07+0000,"₹ 12,490"
Brand New 42 inch Smart Led Tv With 1 Year Warranty,"》 We are offering flat 40%off   》 Size 24&quot; to 65&quot; Available   》 Free Table stand   》 4K Quality TV   》 Android Version 8.0  》 High Speed Internet  》Wireless Display  》 Thin bazel Frame  》 IPS 4K A+ Grade panel  》 Smooth User Interface  》 Amazon prime,Netflix,Zee5,Youtube.  》Download and Apps updates   》 PAYMENT MODE: Cash,Card,Online Transfer,Paytm  》 Home delivery Available   》 Sleek Design  》 2 Montha replacement guarante and 1 year warranty   》 Visit and have free live demo  》 Fully Sanitized Outlet",2021-09-22T08:24:36+0000,"₹ 12,490"
50 inch smart android led tv android version 9.0 book now (1yr wrnty),"WE ARE OFFERING LOWEST PRICE OF SMART LED TV PRICE JUST AT 11,999 Only/-  Thin Bezel Frame IPS 4K A+ Grade panel Smooth User Interface Easy Screencast Over WiFi Download and Updates Apps Google Android Operating system.  24 inch LED NORMAL TV  32 inch LED NORMAL TV  32 inch LED SMART TV  40 inch SMART TV  50 inch SMART TV  55 inch SMART TV  2 HDMI  2 AV  2 USB  1 VGA  SMART TV  YOUTUBE  NETFLIX  HOTSTAR  AMAZON PRIME AND MORE  => Fully sanitised Outlets and Fully sanitised Stores",2021-09-16T06:32:41+0000,"₹ 22,999"
2021 android edition ( Brand new 32'' android led tv onsite warranty ),Contact no. please check listing images  call me now for best offers  New imported Panel Led aTv's  All Types Size Led Tv Available  32'' Smart android frameless Rs. 11999  43'' Smart android frameless Rs. 17999  50'' Smart android frameless Rs. 26999  1 year warranty  Home Delivery Available  Same Day Delivery  Cash On Delivery available  Shipping Charge EXTRA,2021-09-16T10:22:38+0000,"₹ 9,999"
TATASKY DTH AIRTEL SETTOP BOX NEWDISH CONNECTION DISCOUNT LOWEST OFFER,"2021 SPECIAL FESTIVAL SEASON DHAMAKA OFFER  Payment Cash On Delivery  *FREE EXTRA FEATURE*  1. FREE INSTALLATION 2. CASH ON DELIVERY 3. 1 YEAR WARRANTY 4. 10 METER CABLE 5. FREE REMOTE/A Universal Remote 6. Imported HDMI cable worth Rs. 1000-1200.  TATA SKY ANDROID BINGE PLUS SET TOP BOX - Rs.1899 WITH ONE MONTH PACKAGE  -Same Day Express Installation within 3-4 hours -Free installation and Activation -Lowest Price in India Guaranteed -Offer applicable All over India for a Limited period. - With 1 years service warrenty Installation/wiring(10m)/fitting/Activation all included (Sd Connection With 1 Month 153 FTA PACK  (HD BOX WITH I MONTH 153 FTA PACK 1153)  ALL PACK AND ALL SD,HD,TATA SKY BINGE BOX AND AIRTEL DTH BOX ALSO AVAILABLE    IN AIRTAL HD BOX RECORDING OPTION ALSO AVAILABLE (Sd Connection With 1 Month VALUE LITE PACK (HD BOX WITH I MONTH VALUE LITE PACK (Hd Connection With 1 Month VALUE LITE HD PACK (SD BOX WITH ONE MONTH FTA PACK (HD BOX WITH ONE MONTH FTA PACK  Call AND WHATSAPP ON MY NUMBER  -Limited Period Offer-  CONNECTION AVAILABLE _24*7_",2021-09-03T13:51:07+0000,₹ 999
BUMPER SALE: 32inch Smart Led Tv With 1 Year Warranty,"》 We are offering flat 70% off   》 Lowest Price Guaranteed in Delhi/NCR  》 Size 24&quot; to 65&quot; Available   》 Free Table stand + Free WALLMOUNT  》 4K Quality TV   》 Android Version 8.0  》 High Speed Internet  》Wireless Display  》 Thin bazel Frame  》 IPS 4K A+ Grade panel  》 Smooth User Interface  》 Amazon prime,Netflix,Zee5,Youtube.  》Download and Apps updates   》 PAYMENT MODE: Cash,Card,Online Transfer,Paytm  》 Home delivery Available   》 Sleek Design  》 Dolby Digital Sound  》 2 Montha replacement guarante and 1 year warranty   》 Although you can extend your warranty till 5 year  》 Visit and have free live demo  》 Fully Sanitized Outlet",2021-09-22T08:24:23+0000,"₹ 9,650"
Amazing Price Range // 32 inch android led tv // lowest price,Contact no. please check listing images  call me now for best offers  New imported Panel Led aTv's  All Types Size Led Tv Available  32'' Smart android frameless Rs. 11999  43'' Smart android frameless Rs. 17999  50'' Smart android frameless Rs. 26999  1 year warranty  Home Delivery Available  Same Day Delivery  Cash On Delivery available  Shipping Charge EXTRA,2021-09-22T08:17:54+0000,"₹ 9,999"
42 inch LED TV Android Sony panel,"All sizes available 24to 55inch   HD quality                   USB cable  HDMI port                          Flat screen TV  Len port          Visit and have free live demo   Bank account transfer  Cradit debit card accepted      One year Warranty1st two months replacement with bill   4k supported       Kashish Enterprises                         Amazing price   Picture, sound good",2021-09-22T08:15:59+0000,"₹ 12,000"
Smart 32 Inch Sony panel LED,Flat screen TV       HDMI Port Len port Full screen TV 4K Sapported      USB cable HD quality  All size available 24 to 55 inch  ONE year warranty two months replacement with bill   Bank account transfer Credit debit card accepted    HD quality Updated version  Internet connection amazing Sound quality best      Kashish enterprise,2021-09-22T08:15:35+0000,"₹ 10,000"
Beautiful TV panel with showcase,TV panel with showcase like new Only 1.5 years old  purchase cost of 29000,2021-09-22T08:12:38+0000,"₹ 14,000"
53 SMART LED Tv NEW BRAND/ 5 YEARS WARRANTY,"ALL TYPES OF BRANDED REFRIGERATORS,WASHING MACHINE ,HOME THEATRE, AIR CONDITIONER AND AIR PURIFIER. BRANDS LIKE SAMSUNG, WHIRLPOOL, GODREJ, PANASONIC , HAIER , LG , VOLTAS , DAIKIN, MITSIUBISHI AND BOSCH . WE ARE ONLY DEALS IN QUALITY   ** EASY EMI ALSO AVAILABLE **",2021-09-22T08:06:55+0000,"₹ 19,000"
TVS NTORQ 2019model driven only 6700km,TVS NTORQ 2019model  Driven only 6700km Single owner Excellent condition Scratch less body All documents ok All parts original Finance facility available Only Delhi NCR mini.D.P Rs5000/ 10000/,2021-09-22T08:06:17+0000,"₹ 61,999"
Non smart Sony panel TV. 24 inch,"All sizes available 24to 55inch           Bank account transfer  Cradit debit card accepted          Full screen TV  HD quality.                 USB cable                 HDMI port     One year Warranty1st two months replacement with bill         Pictures, sound good  Updated version",2021-09-22T13:02:47+0000,"₹ 7,200"
50.     Inch  Android  Sony panel TV,Flat screen TV                                HD quality  Full screen TV                                 USB cable  Updated version                                  HDMI port  4k.   VGA port               All sizes available 24to 55inch   Bank account transfer  Cradet debit card accepted       One year Warranty1st two months replacement with bill         Kashish Enterprises.  (Best price )  Download apps        Hotstar  Netflix  Whatsapp  You tube  Apps  store,2021-09-22T12:59:53+0000,"₹ 21,499"
32 inch android Sony panel TV,"All sizes available 24to 55inch  USB cable                    HDMI port           Visit and have free live demo   Len port                  Flat screen TV      High speed internet connection      Pictures, sound good  Updated version       One year Warranty1st two months replacement with bill      Bank account transfer  Cradit debit card accepted",2021-09-22T12:46:52+0000,"₹ 10,000"
Full 4k SMArt android led tv | 42inches | branded + slim design,"WE ARE OFFERING LOWEST PRICE OF SMART LED TV PRICE JUST AT 11,499 Only/-  15 Outlets In Delhi NCR  Thin Bezel Frame IPS 4K A+ Grade panel Smooth User Interface Easy Screencast Over WiFi Download and Updates Apps Google Android Operating system.  24 inch LED NORMAL TV  32 inch LED NORMAL TV  32 inch LED SMART TV  40 inch SMART TV  50 inch SMART TV  55 inch SMART TV  2 HDMI  2 AV  2 USB  1 VGA  SMART TV  YOUTUBE  NETFLIX  HOTSTAR  AMAZON PRIME AND MORE  => Fully sanitised Outlets and Fully sanitised Stores  => 15 Outlets In Delhi NCR",2021-09-22T12:39:32+0000,"₹ 13,999"
Brand New_32 inch Smart LED TV // Light weight,"WE ARE OFFERING LOWEST PRICE OF SMART LED TV PRICE JUST AT 11,499 Only/-  15 Outlets In Delhi NCR  Thin Bezel Frame IPS 4K A+ Grade panel Smooth User Interface Easy Screencast Over WiFi Download and Updates Apps Google Android Operating system.  24 inch LED NORMAL TV  32 inch LED NORMAL TV  32 inch LED SMART TV  40 inch SMART TV  50 inch SMART TV  55 inch SMART TV  2 HDMI  2 AV  2 USB  1 VGA  SMART TV  YOUTUBE  NETFLIX  HOTSTAR  AMAZON PRIME AND MORE  => Fully sanitised Outlets and Fully sanitised Stores  => 15 Outlets In Delhi NCR",2021-09-22T12:35:28+0000,"₹ 11,499"
Android  all size available LED TV { 2021 slimmest edition },Contact no. please check listing images  call me now for best offers  New imported Panel Led Tv's  All Types Size Led Tv Available  32'' Smart android frameless Rs. 11999  43'' Smart android frameless Rs. 17999  50'' Smart android frameless Rs. 26999  1 year warranty  Home Delivery Available  Same Day Delivery  Cash On Delivery available  Shipping Charge EXTRA,2021-09-22T12:32:41+0000,"₹ 8,499"
42 inch smart 4K android LED TV // Monsoon mega deal _ Brand new,Contact no. please check listing images  call me now for best offers  New imported Panel Led Tv's  All Types Size Led Tv Available  32'' Smart android frameless Rs. 11999  43'' Smart android frameless Rs. 17999  50'' Smart android frameless Rs. 26999  1 year warranty  Home Delivery Available  Same Day Delivery  Cash On Delivery available  Shipping Charge EXTRA,2021-09-22T12:12:22+0000,"₹ 12,499"
Flat screen 50 inch Android Sony panel LED TV,one year warranty two months replacement with bill  All size available 24 to 55 inch  HDMI port     4k  VGA port        Len port  USB cable      HD quality  Download Apps      Netflix You tube    Facebook WhatsApp Other app  Flat screen TV        Sound quality best  WiFi connection good Quality best. Amazing price  Bank account transfer Credit debit card accepted 7 days open       Kashish Enterprise,2021-09-22T12:07:55+0000,"₹ 30,000"
TATA SKY!DISH TV SET TOP BOX!AIRTEL SETUP BOX!MOBILE TV!DTH!LED TV!D2H,"Big sale offer now you can buy your favorite dth connection with attractive discounts up to 70% discount  Airtel digital TV new connection price 799 only, Videocon dth new connection price 799 only, Dish TV new connection price 799 only, TATA sky new connection rs 1499, Also get free 10meter cable, antenna, remote, lnb, set top box, with express installation book now,",2021-09-22T12:06:11+0000,₹ 799
screen cast | 42 inch smart android led tv | brand new,"WE ARE OFFERING LOWEST PRICE OF SMART LED TV PRICE JUST AT 11,499 Only/-  15 Outlets In Delhi NCR  Thin Bezel Frame IPS 4K A+ Grade panel Smooth User Interface Easy Screencast Over WiFi Download and Updates Apps Google Android Operating system.  24 inch LED NORMAL TV  32 inch LED NORMAL TV  32 inch LED SMART TV  40 inch SMART TV  50 inch SMART TV  55 inch SMART TV  2 HDMI  2 AV  2 USB  1 VGA  SMART TV  YOUTUBE  NETFLIX  HOTSTAR  AMAZON PRIME AND MORE  => Fully sanitised Outlets and Fully sanitised Stores  => 15 Outlets In Delhi NCR",2021-09-22T12:02:13+0000,"₹ 13,999"
__126 cm full 4k android led tv | slim design __ branded,"WE ARE OFFERING LOWEST PRICE OF SMART LED TV PRICE JUST AT 11,499 Only/-  15 Outlets In Delhi NCR  Thin Bezel Frame IPS 4K A+ Grade panel Smooth User Interface Easy Screencast Over WiFi Download and Updates Apps Google Android Operating system.  24 inch LED NORMAL TV  32 inch LED NORMAL TV  32 inch LED SMART TV  40 inch SMART TV  50 inch SMART TV  55 inch SMART TV  2 HDMI  2 AV  2 USB  1 VGA  SMART TV  YOUTUBE  NETFLIX  HOTSTAR  AMAZON PRIME AND MORE  => Fully sanitised Outlets and Fully sanitised Stores  => 15 Outlets In Delhi NCR",2021-09-22T12:00:30+0000,"₹ 22,999"
32 inch smart Full HD LED TV  Brand new // Latest model 2021 edition,"WE ARE OFFERING LOWEST PRICE OF SMART LED TV PRICE JUST AT 11,499 Only/-  15 Outlets In Delhi NCR  Thin Bezel Frame IPS 4K A+ Grade panel Smooth User Interface Easy Screencast Over WiFi Download and Updates Apps Google Android Operating system.  24 inch LED NORMAL TV  32 inch LED NORMAL TV  32 inch LED SMART TV  40 inch SMART TV  50 inch SMART TV  55 inch SMART TV  2 HDMI  2 AV  2 USB  1 VGA  SMART TV  YOUTUBE  NETFLIX  HOTSTAR  AMAZON PRIME AND MORE  => Fully sanitised Outlets and Fully sanitised Stores  => 15 Outlets In Delhi NCR",2021-09-22T12:00:04+0000,"₹ 11,499"
"50 inch smart tv at wholesale price || brand new edition , box packed","WE ARE OFFERING LOWEST PRICE OF SMART LED TV PRICE JUST AT 11,499 Only/-  15 Outlets In Delhi NCR  Thin Bezel Frame IPS 4K A+ Grade panel Smooth User Interface Easy Screencast Over WiFi Download and Updates Apps Google Android Operating system.  24 inch LED NORMAL TV  32 inch LED NORMAL TV  32 inch LED SMART TV  40 inch SMART TV  50 inch SMART TV  55 inch SMART TV  2 HDMI  2 AV  2 USB  1 VGA  SMART TV  YOUTUBE  NETFLIX  HOTSTAR  AMAZON PRIME AND MORE  => Fully sanitised Outlets and Fully sanitised Stores  => 15 Outlets In Delhi NCR",2021-09-22T11:57:39+0000,"₹ 22,999"
..32 inch smart full 4k led tv | brand new | slim design,"WE ARE OFFERING LOWEST PRICE OF SMART LED TV PRICE JUST AT 11,499 Only/-  15 Outlets In Delhi NCR  Thin Bezel Frame IPS 4K A+ Grade panel Smooth User Interface Easy Screencast Over WiFi Download and Updates Apps Google Android Operating system.  24 inch LED NORMAL TV  32 inch LED NORMAL TV  32 inch LED SMART TV  40 inch SMART TV  50 inch SMART TV  55 inch SMART TV  2 HDMI  2 AV  2 USB  1 VGA  SMART TV  YOUTUBE  NETFLIX  HOTSTAR  AMAZON PRIME AND MORE  => Fully sanitised Outlets and Fully sanitised Stores  => 15 Outlets In Delhi NCR",2021-09-22T11:57:08+0000,"₹ 11,499"
42'' 4k android led tv {best quality a+ grade panel 4k resolution},Contact no. please check listing images  call me now for best offers  New imported Panel Led Tv's  All Types Size Led Tv Available  32'' Smart android frameless Rs. 11999  43'' Smart android frameless Rs. 17999  50'' Smart android frameless Rs. 26999  1 year warranty  Home Delivery Available  Same Day Delivery  Cash On Delivery available  Shipping Charge EXTRA,2021-09-03T12:16:00+0000,"₹ 11,999"
46&quot; FULL HD SMART TV JUST RS 16000/- HURRY UP NOW,"WHOLESALE PRICES AVAILABLE  LIMITED STOCK HURRY UP NOW  HURRY UP   AISE OFFER KHI NHI TRY KR KE DEKHO   BOX : LED TV + REMOTE + TABLE STAND + WALLMOUNT + USER MANUAL + 1 YR ONSITE WARRANTY CARD + FREE GIFT 4.1 HOMETHEATRE    LOWEST PRICE SIRF APKE LIYE  SIZE AVAILABLE 24 "" FULL HD 32 "" SMART 32 "" BAZLESS SMART 42 "" FULL HD DOUBLE GLASS 42 "" SMART  42 "" SMART DOUBLE GLASS 42 "" SMART INBUILT SOUNDBAAR 43 "" SMART DOUBLE GLASS 43 "" INBUILT SOUNDBAAR VOICE COMMAND 50"" SMART INBUILT SOUNDBAAR  50"" SMART VOICE COMMAND 50"" SMART 4K ORIGINAL 2160 55"" SMART 4K ORIGINAL 2160  55 "" SMART 4K ORGINAL 2160 SOUNDBAAR 65 "" SMART 4K ORGINAL 2160 SOUNDBAAR  WELCOME ENTERPRISES",2021-09-04T07:54:28+0000,"₹ 16,000"
Ultra hd display with thin bezels // android led tv low price,Contact no. please check listing images  call me now for best offers  New imported Panel Led Tv's  All Types Size Led Tv Available  32'' Smart android frameless Rs. 11999  43'' Smart android frameless Rs. 17999  50'' Smart android frameless Rs. 26999  1 year warranty  Home Delivery Available  Same Day Delivery  Cash On Delivery available  Shipping Charge EXTRA,2021-09-10T12:17:49+0000,"₹ 8,499"
32 inch smart LED TV (( Dhamakedaar Offer )) Elegant Design,"WE ARE OFFERING LOWEST PRICE OF SMART LED TV PRICE JUST AT 11,499 Only/-  15 Outlets In Delhi NCR  Thin Bezel Frame IPS 4K A+ Grade panel Smooth User Interface Easy Screencast Over WiFi Download and Updates Apps Google Android Operating system.  24 inch LED NORMAL TV  32 inch LED NORMAL TV  32 inch LED SMART TV  40 inch SMART TV  50 inch SMART TV  55 inch SMART TV  2 HDMI  2 AV  2 USB  1 VGA  SMART TV  YOUTUBE  NETFLIX  HOTSTAR  AMAZON PRIME AND MORE  => Fully sanitised Outlets and Fully sanitised Stores  => 15 Outlets In Delhi NCR",2021-09-22T11:36:55+0000,"₹ 11,499"
2016 model tvs NTORQ 5000km Driven 1st owner finance available,Tvs NTORQ  2016 model  5000km Driven  1st owner  Delhi Registered  All Original and Non Accidental Guaranteed  Finance facility Available for delhi NCR Exchange available (DL Number Only) Interested call between 11am to 7pm All calls cannot be attended so you can directly visit by searching WALIA MOTORS on google maps  Dealership Name- WALIA MOTORS,2021-09-22T11:35:19+0000,"₹ 38,000"
Android Smart Features 32 inches New LED TV Very good picture quality,"WE ARE OFFERING LOWEST PRICE OF SMART LED TV PRICE JUST AT 11,499 Only/-  15 Outlets In Delhi NCR  Thin Bezel Frame IPS 4K A+ Grade panel Smooth User Interface Easy Screencast Over WiFi Download and Updates Apps Google Android Operating system.  24 inch LED NORMAL TV  32 inch LED NORMAL TV  32 inch LED SMART TV  40 inch SMART TV  50 inch SMART TV  55 inch SMART TV  2 HDMI  2 AV  2 USB  1 VGA  SMART TV  YOUTUBE  NETFLIX  HOTSTAR  AMAZON PRIME AND MORE  => Fully sanitised Outlets and Fully sanitised Stores  => 15 Outlets In Delhi NCR",2021-09-22T11:33:24+0000,"₹ 11,499"
2019 model  tvs ntorq 125cc 9000km Driven finance available,Tvs ntorq 125cc 2019 modal  9000km Driven  1st owner  Delhi Registered  All Original and Non Accidental Guaranteed  Finance facility Available for delhi NCR Exchange available (DL Number Only) Interested call between 11am to 7pm All calls cannot be attended so you can directly visit by searching WALIA MOTORS on google maps  Dealership Name- WALIA MOTORS,2021-09-22T11:32:53+0000,"₹ 62,000"
32 Inch smart Sony panel LED TV  p,All size available 24 to 55  One year warranty two months replacement with bill  Updated version  Quality best 7 days open  High speed internet connection Visit have free live demoli  HD quality  HDMI port      USB cable  Bank account transfer   Credit debit card accepted  Len port 4K Sapported Flat screen TV  Internet connection amazing Quality sound best        Kashish Enterprise,2021-09-22T10:59:22+0000,"₹ 10,000"
original sony car speaker,Original sony car speaker,2021-09-22T10:49:34+0000,"₹ 2,300"
Tvs Jupiter white 2018 modal only 8000km run finance facility availabl,"Fixed price   2018  Tvs Jupiter   Only 8000km with service record  Ownership 1st  Brand new condition  Finance facility available ( only for delhi id proof )  Exchange facility available ( only for DL number)   Fully Address ( near subhash nager metro station) Dealership Name ""Trusted bike""                              Note please                   2500₹ transfer charge              Delhi addar card compulsory",2021-09-22T10:29:35+0000,"₹ 48,500"
Android Sony Panel ^ 32 ^^ inch,"Visit and have free live demo                  Bank account transfer   Cradit debit card accepted                    HD quality                    USB cable                     HDMI port                  Len port                     Flat screen TV   One year Warranty1st two months replacement with bill             All sizes available 24to 55inch   Pictures, sound good          4k supported quality",2021-09-22T10:22:18+0000,"₹ 10,000"
HD quality. 42 inch  android Sony panel,HDMI port.             USB cable.  Len port.              Flat screen TV.   High resolution video.                 Sound good.   One year Warranty1st two months replacement with bill.              Bank account transfer.   Credit debit card accepted.        All sizes available 24to 55inch.   Internet connection.                          4k supported quality.   Amazing price.,2021-09-22T10:09:38+0000,"₹ 12,000"
32 inches smart FULL HD LED TV Box packed // Monsoon best price sale,Contact no. please check listing images  call me now for best offers  New imported Panel Led Tv's  All Types Size Led Tv Available  32'' Smart android frameless Rs. 11999  43'' Smart android frameless Rs. 17999  50'' Smart android frameless Rs. 26999  1 year warranty  Home Delivery Available  Same Day Delivery  Cash On Delivery available  Shipping Charge EXTRA,2021-09-22T10:08:18+0000,"₹ 9,999"
Boya m1 coller mic,Biya m1 coller mic,2021-09-22T10:07:13+0000,₹ 499
32 inches smart Fully android led tv // Monsoon best price sale,Contact no. please check listing images  call me now for best offers  New imported Panel Led Tv's  All Types Size Led Tv Available  32'' Smart android frameless Rs. 11999  43'' Smart android frameless Rs. 17999  50'' Smart android frameless Rs. 26999  1 year warranty  Home Delivery Available  Same Day Delivery  Cash On Delivery available  Shipping Charge EXTRA,2021-09-22T10:06:43+0000,"₹ 9,999"
Sale good con,Sale good con,2021-09-22T10:05:02+0000,"₹ 14,000"
